gene	fold_change	log_fold_change	score_low	pvalue_low	fdr_low	score_high	pvalue_high	fdr_high	pvalue	fdr	phenotype_score
RBP1	1.036143630027326e0	5.122400299114382e-2	5.345671858723915e-1	6.444987289653475e-1	1e0	4.4991544668281584e-2	1.1272286265488712e-1	1e0	1.1272286265488712e-1	1e0	4.8559739667478306e-2
PPP2R1A	9.91945246769086e-1	-1.1667605721554362e-2	7.782116161177572e-1	8.78265523239002e-1	1e0	1e0	1e0	1e0	8.78265523239002e-1	1e0	-6.577515343560723e-4
SLC2A2	1.0123309781374874e0	1.7681051346956272e-2	8.022812218491331e-1	8.040232886349218e-1	1e0	6.513572630018148e-1	6.850639401642634e-1	1e0	6.850639401642634e-1	1e0	2.904446712691309e-3
TUB	9.741802782829123e-1	-3.773931794123249e-2	2.7845051696153398e-2	8.331858731727528e-2	9.766934590821391e-1	1e0	1e0	1e0	8.331858731727528e-2	9.766934590821391e-1	-4.073046465990182e-2
CDK13	1.0149609715524441e0	2.1424252306704767e-2	1e0	1e0	1e0	2.1427655817305763e-1	3.523636065446416e-1	1e0	3.523636065446416e-1	1e0	9.705378117664643e-3
FER	9.949892290959965e-1	-7.247186531475944e-3	3.589952225433599e-1	6.111065554313534e-1	1e0	4.738409609117284e-1	6.871442074052335e-1	1e0	6.111065554313534e-1	1e0	-1.5500504137217943e-3
LIPT1	1.0109395685839548e0	1.5696759149915546e-2	8.245061477475003e-1	8.248432246731779e-1	1e0	2.2787872282901406e-1	3.651818507472993e-1	1e0	3.651818507472993e-1	1e0	6.8671879486129255e-3
NEK4	9.990212239932311e-1	-1.4127667950690529e-3	3.8603011969189194e-1	5.325829409454427e-1	1e0	3.375451682165356e-1	4.764373049749462e-1	1e0	4.764373049749462e-1	1e0	-4.5490277140813185e-4
SUCLG1	9.677574738087316e-1	-4.72825506646267e-2	3.947906396845779e-3	1.3664162001890367e-2	5.635063398782929e-1	1e0	1e0	1e0	1.3664162001890367e-2	5.635063398782929e-1	-8.815439115101505e-2
FOLR2	9.777977855213354e-1	-3.2391956897627555e-2	9.304699834784094e-2	2.012205385388928e-1	9.92366234949284e-1	1e0	1e0	1e0	2.012205385388928e-1	9.92366234949284e-1	-2.2555416618455774e-2
LTK	1.0011755166263008e0	1.694916001337281e-3	7.526892248420022e-1	7.644334724494067e-1	1e0	3.3913245248402213e-1	4.7806440196632727e-1	1e0	4.7806440196632727e-1	1e0	5.432436189494567e-4
DSTN	9.496719394233636e-1	-7.449886892374372e-2	5.013764232977147e-1	6.450295855434375e-1	1e0	1e0	1e0	1e0	6.450295855434375e-1	1e0	-1.418610182313409e-2
ODC1	1.0089957133310927e0	1.2920045238015085e-2	1.5075581143042277e-1	2.982162355794753e-1	1e0	2.0938964906284158e-1	3.4714999072079966e-1	1e0	2.982162355794753e-1	1e0	6.789079585065424e-3
FLT3	9.834971625921756e-1	-2.4007204579898696e-2	5.258565620330127e-1	6.662163736885037e-1	1e0	6.530463245777187e-1	7.215635668382959e-1	1e0	6.662163736885037e-1	1e0	-4.234503524857321e-3
APRT	9.801099786360049e-1	-2.898445103659851e-2	1.0375950002248373e-1	2.200594732003746e-1	9.999147782931771e-1	1e0	1e0	1e0	2.200594732003746e-1	9.999147782931771e-1	-1.905611517950899e-2
CAST	9.795329255885881e-1	-2.98341074633957e-2	1.2714076262662535e-1	3.1990798485979777e-1	1e0	8.163655156972063e-1	8.976957371785189e-1	1e0	3.1990798485979777e-1	1e0	-1.476713495047269e-2
PPP4C	1.0468655798540896e0	6.60762085268491e-2	1e0	1e0	1e0	1.599028580224697e-2	4.98400956405022e-2	8.464926969653218e-1	4.98400956405022e-2	8.464926969653218e-1	8.605905037123952e-2
GABRQ	9.977566537398129e-1	-3.2401002182934012e-3	2.5151473602183543e-2	7.4781722996448e-2	9.766934590821391e-1	3.005412251668008e-1	4.3869038113775943e-1	1e0	7.4781722996448e-2	9.766934590821391e-1	-3.649015552481715e-3
MLKL	1.0308971464516006e0	4.3900400886151346e-2	3.256648273901417e-1	4.735024881204656e-1	1e0	7.69778846850076e-2	1.708236045593243e-1	1e0	1.708236045593243e-1	1e0	3.3691455654221325e-2
HARS	1.039813088584271e0	5.6324220282613253e-2	1.1752492551103545e-1	2.5465146891899476e-1	9.999147782931771e-1	4.8554541596969364e-1	6.272437322238574e-1	1e0	2.5465146891899476e-1	9.999147782931771e-1	3.3459617897355194e-2
DYRK1A	9.881190207260048e-1	-1.7243267379709222e-2	1.3071607873243116e-1	2.657260866375199e-1	9.999147782931771e-1	5.621090844567633e-1	6.341448677390257e-1	1e0	2.657260866375199e-1	9.999147782931771e-1	-9.924635127218142e-3
PSKH2	1.0260110450707987e0	3.704626172771392e-2	1e0	1e0	1e0	4.1340796838396515e-1	5.554874601318078e-1	1e0	5.554874601318078e-1	1e0	9.458864212318018e-3
STRADA	1.0001123463394748e0	1.6207240287213762e-4	6.663469536404085e-1	7.08835956685556e-1	1e0	7.742150023436494e-1	7.757756764105463e-1	1e0	7.08835956685556e-1	1e0	2.4222411098161053e-5
CEL	9.688561092528422e-1	-4.564567680310132e-2	1.469294378516766e-1	2.97344422337409e-1	1e0	7.287733405114e-1	7.602599902460498e-1	1e0	2.97344422337409e-1	1e0	-2.4043413097064946e-2
AKAP3	9.801393599236289e-1	-2.8941203234271115e-2	1.0089485135675792e-1	2.871631973966448e-1	1e0	8.593358465925836e-1	9.25882926702949e-1	1e0	2.871631973966448e-1	1e0	-1.5682405095947455e-2
C1S	1.0110301996134388e0	1.582609138715394e-2	1e0	1e0	1e0	3.6074602486794405e-1	5.005891213244655e-1	1e0	5.005891213244655e-1	1e0	4.756034710066491e-3
SORCS3	1.0623133915120981e0	8.720943627665899e-2	3.9824428583045474e-1	5.442186265920302e-1	1e0	4.0697600781120766e-2	1.0491970254767999e-1	1e0	1.0491970254767999e-1	1e0	8.539050464492814e-2
CS	1.0442304911987121e0	6.244019065054395e-2	1e0	1e0	1e0	1.88905166511611e-2	5.7669151190542986e-2	8.862875655771364e-1	5.7669151190542986e-2	8.862875655771364e-1	7.736692038727644e-2
PPP3R1	9.654760563373531e-1	-5.068761389030101e-2	1.8287099578844493e-1	3.370723475513701e-1	1e0	1e0	1e0	1e0	3.370723475513701e-1	1e0	-2.393858785339944e-2
LGSN	9.967052562372012e-1	-4.761158199838918e-3	1.0113201394022041e-1	2.1470774834808654e-1	9.92366234949284e-1	8.975860036550777e-2	1.9459562108061684e-1	1e0	1.9459562108061684e-1	9.92366234949284e-1	-3.3845499448512287e-3
CDKN1B	1.0102221210182436e0	1.4672538184371331e-2	7.146661025500597e-1	7.384776069158095e-1	1e0	4.248816546227929e-1	5.669159822357263e-1	1e0	5.669159822357263e-1	1e0	3.6165062772579785e-3
ACPT	1.0060920531160302e0	8.762311602967756e-3	3.4866284534814224e-1	4.9563445992896016e-1	1e0	3.582989927076732e-1	4.976499885628461e-1	1e0	4.9563445992896016e-1	1e0	2.671089978996098e-3
DCPS	8.783147621121332e-1	-1.871900431000099e-1	2.2524283579483483e-5	7.337042136201398e-5	1.4166605524648867e-2	1e0	1e0	1e0	7.337042136201398e-5	1.4166605524648867e-2	-7.739332997333804e-1
STK4	9.570445093171797e-1	-6.334207312490364e-2	1.843419937044285e-2	7.209722875602609e-2	9.766934590821391e-1	1e0	1e0	1e0	7.209722875602609e-2	9.766934590821391e-1	-7.234180533929199e-2
PHOSPHO2	1.0534660290938873e0	7.514379260991579e-2	1e0	1e0	1e0	4.204100906198783e-2	1.0672806763889668e-1	1e0	1.0672806763889668e-1	1e0	7.301882786994407e-2
TUBB2B	9.951830429883315e-1	-6.966191417502062e-3	4.854967363203567e-1	7.046106835965318e-1	1e0	4.8738960889602295e-1	6.977354435241971e-1	1e0	6.977354435241971e-1	1e0	-1.0888799133668232e-3
BUB1	1.0545014021630035e0	7.656101347419969e-2	3.115184285719024e-1	4.597002170901291e-1	1e0	4.804134977162003e-4	1.6141492699643075e-3	1.5583266077113753e-1	1.6141492699643075e-3	1.5583266077113753e-1	2.137626604619552e-1
ARPC3	9.994789292078688e-1	-7.519421723294328e-4	6.42430290201364e-2	1.9592492047941096e-1	9.890153393263512e-1	2.2753420525996373e-1	4.5465923755184484e-1	1e0	1.9592492047941096e-1	9.890153393263512e-1	-5.323076244580624e-4
TGFBR2	1.1146433330261838e0	1.5658214602800058e-1	1e0	1e0	1e0	1.6785646341117613e-7	4.315907138941999e-6	1.4285652629898015e-3	4.315907138941999e-6	1.4285652629898015e-3	8.400519251465631e-1
MAPK8IP3	9.875467213989707e-1	-1.8079090369909904e-2	3.2401272077716675e-1	4.7187539112908444e-1	1e0	7.225945853857354e-1	7.338768499056975e-1	1e0	4.7187539112908444e-1	1e0	-5.896905196065313e-3
SYT2	1.0125408513063987e0	1.7980115195527262e-2	1e0	1e0	1e0	6.971070270773289e-1	7.15158760644106e-1	1e0	7.15158760644106e-1	1e0	2.617860485916559e-3
NSF	1.0247709750240457e0	3.5301519373505855e-2	5.481068541700317e-1	6.505021557956159e-1	1e0	1.1949832504134268e-1	2.4574775249135739e-1	1e0	2.4574775249135739e-1	1e0	2.1516644795150402e-2
PITPNA	1.0146578871009742e0	2.0993374916605387e-2	3.1179807177350266e-1	4.601231759897454e-1	1e0	4.54787181162929e-2	1.1334003737575582e-1	1e0	1.1334003737575582e-1	1e0	1.9851684828897105e-2
ACP1	9.814477500070206e-1	-2.701663087627421e-2	1.476608888035153e-2	4.569250887997894e-2	8.896600258395898e-1	3.176496211091473e-1	4.5588063927216543e-1	1e0	4.569250887997894e-2	8.896600258395898e-1	-3.620647281931577e-2
IMPA1	1.0193019395712388e0	2.758147269859867e-2	6.35329222020591e-1	6.924441413718543e-1	1e0	1.1975571046372717e-1	2.4622250227664103e-1	1e0	2.4622250227664103e-1	1e0	1.6788077305433795e-2
ETNK1	1.01356801914709e0	1.9442909321244543e-2	4.1284132334232704e-1	5.590998744071023e-1	1e0	2.5988104789188926e-1	3.9805611542462055e-1	1e0	3.9805611542462055e-1	1e0	7.778246689426342e-3
MKNK1	9.708093958707489e-1	-4.274002336727224e-2	8.245300438989484e-4	4.397909374581896e-3	3.2870825873891135e-1	3.493367377642034e-1	5.855563851688167e-1	1e0	4.397909374581896e-3	3.2870825873891135e-1	-1.0072770924160039e-1
PRKD2	1.0378852015115299e0	5.364687879300852e-2	3.6909828857102056e-1	6.18719815624447e-1	1e0	1.0439784360914424e-2	4.435457766690692e-2	8.372544509880712e-1	4.435457766690692e-2	8.372544509880712e-1	7.258752906036214e-2
PI4KA	1.1736997428599925e0	2.3106338383946515e-1	1e0	1e0	1e0	1.331249123120456e-1	2.716475112321483e-1	1e0	2.716475112321483e-1	1e0	1.3078055114707957e-1
MST1R	9.996694134944171e-1	-4.770143637901492e-4	3.744241584282401e-1	5.213874778270271e-1	1e0	3.5438533877939804e-1	4.9433537188013865e-1	1e0	4.9433537188013865e-1	1e0	-1.4595605018439858e-4
PNLIP	9.71304889612699e-1	-4.2003870623680994e-2	1e0	1e0	1e0	2.5854896304094677e-1	4.298082442458168e-1	1e0	4.298082442458168e-1	1e0	-1.5403880311098987e-2
CACNA1D	1.020632463708442e0	2.9463436004517517e-2	6.251235617085296e-1	6.869715711196758e-1	1e0	1.8062313774734853e-1	3.182852037755556e-1	1e0	3.182852037755556e-1	1e0	1.4648735710693701e-2
PI4K2B	1.0108623534155334e0	1.5586562459127002e-2	3.4770936094343674e-1	4.944864286300016e-1	1e0	8.44607646579308e-2	1.8463882331107764e-1	1e0	1.8463882331107764e-1	1e0	1.1435502014998242e-2
RENBP	9.965228250081932e-1	-5.025245017202573e-3	6.000580760132483e-1	6.748093448021373e-1	1e0	7.842347642581642e-1	7.850937199235222e-1	1e0	6.748093448021373e-1	1e0	-8.584068858897497e-4
BMX	9.777569150003622e-1	-3.245226070597358e-2	2.514259651124706e-1	4.027518223917894e-1	1e0	1e0	1e0	1e0	4.027518223917894e-1	1e0	-1.2817425557829049e-2
IDE	1.049869126004449e0	7.020949643212368e-2	1e0	1e0	1e0	3.3884443597948575e-3	1.1557999318086673e-2	4.411092073165176e-1	1.1557999318086673e-2	4.411092073165176e-1	1.360040326548786e-1
FCER1G	9.88730929858746e-1	-1.6350131004625262e-2	1.0732917996088355e-1	2.263477499018131e-1	9.999147782931771e-1	7.229998328057085e-1	7.338768499056975e-1	1e0	2.263477499018131e-1	9.999147782931771e-1	-1.0549493958490195e-2
IKBKE	1.0077341198460987e0	1.1115048979323678e-2	1.7287861001739735e-1	3.283326355950125e-1	1e0	4.852653082075664e-2	1.1843280779970738e-1	1e0	1.1843280779970738e-1	1e0	1.0298403815769077e-2
NAGA	9.921986992421773e-1	-1.129902900739637e-2	2.3345877671846244e-1	3.8485375548659695e-1	1e0	3.663127031819161e-1	5.065450731762056e-1	1e0	3.8485375548659695e-1	1e0	-4.685755589145783e-3
SLC6A3	9.633384716046367e-1	-5.3885312903065315e-2	5.224454724151492e-1	6.63734727083612e-1	1e0	7.193357949382245e-1	7.551326925649867e-1	1e0	6.63734727083612e-1	1e0	-9.591879865310763e-3
TTN	1.047146460033498e0	6.646324015477491e-2	1e0	1e0	1e0	7.362751297939808e-4	3.6944165109343507e-3	2.585703126011541e-1	3.6944165109343507e-3	2.585703126011541e-1	1.6166878390435435e-1
PDE8B	9.48734896269639e-1	-7.592308168504211e-2	3.348780200533639e-2	9.513122515655953e-2	9.766934590821391e-1	7.833489387613087e-1	7.83915477274591e-1	1e0	9.513122515655953e-2	9.766934590821391e-1	-7.756885950233035e-2
SHPK	9.893629933776524e-1	-1.5428157659906136e-2	5.821783402839468e-1	6.662897441098657e-1	1e0	7.808979077945151e-1	7.817359441694253e-1	1e0	6.662897441098657e-1	1e0	-2.720553055908861e-3
PPM1G	1.0246050181282507e0	3.506786269763168e-2	1e0	1e0	1e0	2.1185259781827734e-1	4.3369687657800354e-1	1e0	4.3369687657800354e-1	1e0	1.27231012116018e-2
SSTR2	9.983934816898319e-1	-2.319579722109547e-3	8.117831885412046e-1	8.126637347270836e-1	1e0	7.071224381915902e-1	7.220383166235795e-1	1e0	7.220383166235795e-1	1e0	-3.280807875598503e-4
CA11	9.915158858207287e-1	-1.229220774721967e-2	3.494076398906391e-2	9.840268276787757e-2	9.766934590821391e-1	3.9032010630812913e-1	5.310335302825624e-1	1e0	9.840268276787757e-2	9.766934590821391e-1	-1.2378167907888461e-2
AKR1B1	1.0124370136669445e0	1.7832156987962876e-2	1e0	1e0	1e0	4.1284132334232704e-1	5.549652353679958e-1	1e0	5.549652353679958e-1	1e0	4.560292784826435e-3
PADI4	1.0771387661203038e0	1.0720412202465025e-1	1e0	1e0	1e0	3.5169136293959655e-3	1.1838533282117902e-2	4.411092073165176e-1	1.1838533282117902e-2	4.411092073165176e-1	2.0655040709402864e-1
PTPN20B	1.003367441667995e0	4.850029873996704e-3	1.4431852477440207e-1	3.505768209891196e-1	1e0	3.4818828338633817e-1	5.848744718408638e-1	1e0	3.505768209891196e-1	1e0	2.207815086159058e-3
NID1	9.775101174286503e-1	-3.281646020281745e-2	8.442607099499548e-2	1.872369994087207e-1	9.81511600972864e-1	8.011446725039868e-1	8.001734994669855e-1	1e0	1.872369994087207e-1	9.81511600972864e-1	-2.387752971714373e-2
CLK3	1.0214620915908217e0	3.063566389615523e-2	4.3400814711005896e-2	1.481953034298514e-1	9.766934590821391e-1	8.22928457201662e-3	3.460925934717589e-2	7.494360178262294e-1	3.460925934717589e-2	7.494360178262294e-1	4.475281355151602e-2
SPR	9.998066842697022e-1	-2.789226063588461e-4	1.948884346865047e-1	3.48462026491038e-1	1e0	4.311512286429142e-1	5.736487973724758e-1	1e0	3.48462026491038e-1	1e0	-1.2770319297677603e-4
ALAS2	1.030445993524161e0	4.326889408956835e-2	4.054918611975361e-1	5.51231975692811e-1	1e0	7.91327330771237e-2	1.7402600765641926e-1	1e0	1.7402600765641926e-1	1e0	3.285778560871217e-2
KAT2A	1.0399030491350958e0	5.644903120106289e-2	7.485935317874116e-1	7.61662660066206e-1	1e0	2.90938718179293e-2	8.22827696039292e-2	9.511387520986098e-1	8.22827696039292e-2	9.511387520986098e-1	6.122976166607137e-2
CDC7	1.0281169104786827e0	4.000432735054001e-2	1e0	1e0	1e0	2.4698752939756427e-1	3.84327214815646e-1	1e0	3.84327214815646e-1	1e0	1.661375159856016e-2
GABRB2	1.0190057901796383e0	2.7162249187453042e-2	1e0	1e0	1e0	2.809745411982969e-1	4.186904674559022e-1	1e0	4.186904674559022e-1	1e0	1.0270234565380522e-2
AARS2	1.0261133759879435e0	3.7190144140789715e-2	3.755592558497275e-1	5.227124613186823e-1	1e0	1.2171089056244035e-2	3.819577817963669e-2	7.972938562362e-1	3.819577817963669e-2	7.972938562362e-1	5.273505305696635e-2
CYB5A	1.0486467262097807e0	6.852873684257207e-2	7.232697345363392e-1	7.444551383032443e-1	1e0	9.086325294525505e-2	1.959896590864951e-1	1e0	1.959896590864951e-1	1e0	4.8502367697077095e-2
PSPH	1.0133953688666877e0	1.919714099072638e-2	1.79200084728962e-1	4.0081398008640445e-1	1e0	3.560979894347265e-2	1.2501456618659393e-1	1e0	1.2501456618659393e-1	1e0	1.733577433306721e-2
DGKA	1.0040170595079179e0	5.783782693446291e-3	1.7159385352750162e-1	3.271889202031929e-1	1e0	2.541878290896325e-1	3.91396670709233e-1	1e0	3.271889202031929e-1	1e0	2.8062995268377093e-3
FAH	1.0707155242225554e0	9.857522489751053e-2	4.132346221604599e-1	5.70947039503498e-1	1e0	4.249353322914319e-1	5.731438362372195e-1	1e0	5.70947039503498e-1	1e0	2.3993621254454162e-2
SNAP25	1.005248602182186e0	7.5523300440378405e-3	6.586262336418518e-1	7.448090426886375e-1	1e0	3.399331802808099e-1	4.9836642914791046e-1	1e0	4.9836642914791046e-1	1e0	2.2842114372854765e-3
PADI6	9.812327030879755e-1	-2.7332777220338566e-2	2.040880657537876e-1	3.572707929616186e-1	1e0	1e0	1e0	1e0	3.572707929616186e-1	1e0	-1.2217819369616316e-2
PIK3C2A	1.0073799937913663e0	1.0607984982487209e-2	1.5819982275942548e-1	3.105597299968494e-1	1e0	1.1905761355020869e-1	2.454499548987704e-1	1e0	2.454499548987704e-1	1e0	6.471263794780662e-3
GNRHR	9.753861964893008e-1	-3.595453916043801e-2	2.1918838920348416e-1	3.715348660558219e-1	1e0	1e0	1e0	1e0	3.715348660558219e-1	1e0	-1.5460467096873595e-2
CYSLTR1	9.782841614329292e-1	-3.1674510339503956e-2	3.6225488854629034e-1	5.091950401595159e-1	1e0	1e0	1e0	1e0	5.091950401595159e-1	1e0	-9.284300554790145e-3
SCMH1	1.008976116624473e0	1.2892024954442095e-2	4.5545192705755233e-1	7.033547546190996e-1	1e0	8.13563812042589e-2	2.3301151052433955e-1	1e0	2.3301151052433955e-1	1e0	8.155786665046929e-3
NHP2L1	1.1024350971926957e0	1.4069372361550994e-1	7.290219272143542e-1	7.480805002999555e-1	1e0	3.9976004183908324e-5	1.2084539989037595e-4	2.3333232628833425e-2	1.2084539989037595e-4	2.3333232628833425e-2	5.512056322393919e-1
MARK2	1.0104580999538855e0	1.500949960777623e-2	2.592636095050891e-1	4.9914760834005895e-1	1e0	2.358613145882014e-1	4.649440442639436e-1	1e0	4.649440442639436e-1	1e0	4.9921492286736455e-3
CSNK1A1	9.929428649212557e-1	-1.0217389083597418e-2	5.116355916395563e-1	6.345850902671978e-1	1e0	3.931790157808779e-1	5.339036085299589e-1	1e0	5.339036085299589e-1	1e0	-2.7846180383156584e-3
TXNRD1	1.0046491935501518e0	6.691824710507539e-3	8.058971714262948e-2	1.8022365030793996e-1	9.766934590821391e-1	1.4331336966190453e-1	2.8229485414391825e-1	1e0	1.8022365030793996e-1	9.766934590821391e-1	4.979977107931165e-3
IRAK1	9.851659979667026e-1	-2.1561259388433583e-2	7.08616540621409e-2	2.0771166287586157e-1	9.92366234949284e-1	6.025501276902789e-1	7.787881795935279e-1	1e0	2.0771166287586157e-1	9.92366234949284e-1	-1.4716402953559384e-2
PYGL	9.752492962932687e-1	-3.615704263683558e-2	7.227705863223936e-2	1.6567904324970545e-1	9.766934590821391e-1	1e0	1e0	1e0	1.6567904324970545e-1	9.766934590821391e-1	-2.822897547154967e-2
CDK11B	1.0155524809559306e0	2.226479606782527e-2	1e0	1e0	1e0	3.328282346630133e-1	5.511068143857817e-1	1e0	5.511068143857817e-1	1e0	5.761332564114189e-3
MYO1D	9.959350576864402e-1	-5.87642388753372e-3	7.454547564096792e-1	7.591033271328134e-1	1e0	1e0	1e0	1e0	7.591033271328134e-1	1e0	-7.03402680332876e-4
HNF4G	9.703578183248389e-1	-4.341125734757973e-2	1.6149807049747665e-3	8.079378164099421e-3	4.565833952736186e-1	9.55821858606128e-1	9.56543131017993e-1	1e0	8.079378164099421e-3	4.565833952736186e-1	-9.08433549413948e-2
NME6	1.0060691283037297e0	8.729437980987518e-3	2.777316357305142e-1	4.652202623208359e-1	1e0	4.1250176160158825e-1	5.615642573834382e-1	1e0	4.652202623208359e-1	1e0	2.9011534491642696e-3
CHIT1	9.570073286301327e-1	-6.339812217411199e-2	1.2736554051423498e-2	3.9706345678266385e-2	8.141557781994975e-1	1e0	1e0	1e0	3.9706345678266385e-2	8.141557781994975e-1	-8.882965002706932e-2
CSNK2B	1.015786875455073e0	2.259773874621905e-2	9.097771931909793e-2	1.9756928109934788e-1	9.894138332116199e-1	2.389732658143942e-2	7.28179852482294e-2	9.244583756976745e-1	7.28179852482294e-2	9.244583756976745e-1	2.5710833549346602e-2
TNK1	1.0330269710900772e0	4.6877921724692656e-2	1e0	1e0	1e0	8.711536167288875e-2	1.8889862365721338e-1	1e0	1.8889862365721338e-1	1e0	3.3928889960170995e-2
MELK	1.0493703650442883e0	6.952395294799923e-2	1e0	1e0	1e0	8.866884348949292e-2	1.9208807903289152e-1	1e0	1.9208807903289152e-1	1e0	4.98138835442616e-2
RXRB	1.0110525386891092e0	1.5857967900491956e-2	1e0	1e0	1e0	5.169249924743408e-1	6.11797100573584e-1	1e0	6.11797100573584e-1	1e0	3.3839727719050866e-3
MAST4	1.0037524968550096e0	5.403576480681775e-3	3.885988245166667e-1	5.509902848930303e-1	1e0	1e0	1e0	1e0	5.509902848930303e-1	1e0	1.3987485101193224e-3
TLR8	1.0247954199294742e0	3.533593303673261e-2	8.197705107460822e-1	8.203892085057898e-1	1e0	4.0623760638559303e-1	5.479389385457982e-1	1e0	5.479389385457982e-1	1e0	9.23214275449974e-3
MAP3K13	9.888639131044864e-1	-1.615610312260196e-2	1.8466248922233763e-1	4.06580032024031e-1	1e0	2.7261657093284863e-1	5.118363753285484e-1	1e0	4.06580032024031e-1	1e0	-6.314676790957208e-3
SLC12A5	9.813265960605078e-1	-2.7194734078397592e-2	2.626561227929118e-1	5.029715020651616e-1	1e0	6.958063955093499e-1	8.249295428159568e-1	1e0	5.029715020651616e-1	1e0	-8.116448442049866e-3
PPP1R1B	9.905044395343666e-1	-1.376465346279659e-2	3.853944190231904e-1	5.319355548746013e-1	1e0	7.439370508240418e-1	7.502470856837045e-1	1e0	5.319355548746013e-1	1e0	-3.7734555926715206e-3
PPP2R4	9.945185283548595e-1	-7.929845480764745e-3	2.0476560503646946e-1	3.5767648823267917e-1	1e0	5.524833175647473e-1	6.29587269800303e-1	1e0	3.5767648823267917e-1	1e0	-3.5407521903225575e-3
FLT3LG	9.976295716707867e-1	-3.4238648135212846e-3	1e0	1e0	1e0	1e0	1e0	1e0	1e0	1e0	0e0
SLC12A7	1.0457664752600015e0	6.456072673037845e-2	3.0637869494735875e-1	4.5532820315838085e-1	1e0	2.574488562404602e-2	7.676272437322239e-2	9.361012230145067e-1	7.676272437322239e-2	9.361012230145067e-1	7.19755016744902e-2
CAT	9.757695901941167e-1	-3.53875724348288e-2	3.5417362573544357e-3	1.5403472578883992e-2	6.153421718150727e-1	4.958970979381001e-1	7.050163788675923e-1	1e0	1.5403472578883992e-2	6.153421718150727e-1	-6.413577666407161e-2
